name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2024-09-07,104.1,82.4,93.9,99.8,80.5,90.5,45.6,19.7,0,0,0,,0,0,23,11.4,30.1,1012.4,18.5,6.2,285.9,24.7,9,10,2024-09-07T05:54:47,2024-09-07T18:26:47,0.14,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-08,104.3,84,95.3,100.1,81.6,91.5,43.9,17.6,0,0,0,,0,0,19.5,13.9,293,1012.1,6.3,6.2,287.2,24.9,9,10,2024-09-08T05:55:15,2024-09-08T18:25:38,0.18,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-09,104,78.8,93.9,99.8,78.8,90.6,44,18.4,0,0,0,,0,0,14.8,13.9,133,1012.7,34.4,6.2,270.1,23.3,9,10,2024-09-09T05:55:42,2024-09-09T18:24:29,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-10,104,86,95.2,99.9,83.1,91.4,44.4,17.9,0,0,0,,0,0,15.9,9.2,42.9,1013,47,6.2,248.4,21.3,9,10,2024-09-10T05:56:09,2024-09-10T18:23:20,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-11,105.6,75.5,93.2,101.4,75.5,90.1,42.4,17.9,0,0,0,,0,0,16.6,11.4,51,1013.5,17.1,6.2,263.7,22.8,9,10,2024-09-11T05:56:36,2024-09-11T18:22:11,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-12,105.6,84,96.1,101.4,81.5,92.3,44.3,17.5,0,0,0,,0,0,18.1,9.2,74.8,1013.9,34.8,6.2,248.2,21.4,9,10,2024-09-12T05:57:03,2024-09-12T18:21:02,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-13,105.7,84.2,95.3,101.1,81.7,91.6,44.9,18.6,0,0,0,,0,0,23,16.1,329.4,1012.3,30.8,6.2,268.6,23.1,9,10,2024-09-13T05:57:30,2024-09-13T18:19:52,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-14,100.7,77,90.8,96.9,77,87.8,46.3,22.4,0,0,0,,0,0,18.3,13.9,33.9,1011.5,0,6.2,277.8,23.9,9,10,2024-09-14T05:57:57,2024-09-14T18:18:42,0.38,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-15,102.2,75.2,89.5,97.8,75.2,86.7,45.5,23.1,0,0,0,,0,0,19.5,16.1,331.2,1011.1,0,6.2,278.1,23.9,9,10,2024-09-15T05:58:25,2024-09-15T18:17:32,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-16,96.8,77.3,87,95.2,77.3,85.3,51.9,30.4,0,0,0,,0,0,17,9.2,27.6,1012.8,0,6.2,276.7,23.9,9,10,2024-09-16T05:58:52,2024-09-16T18:16:22,0.44,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-17,95,77,85.8,92.7,77,84.3,52.6,32.3,0,0,0,,0,0,18.6,11.4,38.2,1016,0,6.2,272.5,23.5,9,10,2024-09-17T05:59:19,2024-09-17T18:15:12,0.48,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-18,95.1,77.1,86.2,92,77.1,84.3,49.9,29.2,0,0,0,,0,0,20.1,11.4,49,1016.1,0.1,6.2,270.6,23.4,9,10,2024-09-18T05:59:46,2024-09-18T18:14:02,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-19,98.6,73.2,87.1,94.9,73.2,84.7,44.1,22.9,0,0,0,,0,0,21.9,13.9,96.4,1014.2,1,6.2,271.4,23.4,9,10,2024-09-19T06:00:14,2024-09-19T18:12:52,0.54,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-20,95.3,78.8,86.5,92.2,78.8,84.2,47.1,25.8,0,0,0,,0,0,21.5,11.4,19.7,1015.3,0,6.2,271.9,23.4,9,10,2024-09-20T06:00:41,2024-09-20T18:11:42,0.58,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-21,95,71.6,85.3,91.6,71.6,83.2,48.1,28.4,0,0,0,,0,0,16.8,11.4,38.8,1015.5,0,6.2,271,23.4,9,10,2024-09-21T06:01:09,2024-09-21T18:10:32,0.61,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-22,100,71.4,86.7,96,71.4,84.6,46.5,25.8,0,0,0,,0,0,18.8,13.9,263.9,1014.5,0,6.2,269.2,23.1,9,10,2024-09-22T06:01:36,2024-09-22T18:09:22,0.65,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-23,102.2,76.6,88.1,98.1,76.6,85.7,47.4,26.9,0,0,0,,0,0,24.2,13.9,106.8,1014.3,0,6.2,268.1,23.1,9,10,2024-09-23T06:02:04,2024-09-23T18:08:12,0.68,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-24,102.2,75.2,89.8,97.5,75.2,86.8,39.9,18.2,0,0,0,,0,0,24.8,13.9,206.9,1014.3,0.1,6.2,267.7,23.1,9,10,2024-09-24T06:02:32,2024-09-24T18:07:02,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-25,102.2,73.4,88.9,97.5,73.4,86,40.5,19,0,0,0,,0,0,19.2,13.9,156.5,1015.3,0,6.2,266.8,23.1,9,10,2024-09-25T06:03:00,2024-09-25T18:05:53,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-26,102.3,73.4,89,98.2,73.4,86.3,43.4,21.5,0,0,0,,0,0,19.2,13.9,203.3,1014.3,0,6.2,265.4,23.1,9,10,2024-09-26T06:03:28,2024-09-26T18:04:43,0.78,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-27,102.3,73.4,90,97.9,73.4,87.1,42.3,20.4,0,0,0,,0,0,22.1,13.9,266,1013.2,0,6.2,264.1,23,9,10,2024-09-27T06:03:57,2024-09-27T18:03:34,0.82,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-28,100.4,77,89.6,96,77,86.4,42.5,20.2,0,0,0,,0,0,21.3,13.9,345.6,1012.8,0,6.2,263.9,23,9,10,2024-09-28T06:04:25,2024-09-28T18:02:25,0.85,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-29,100.4,69.4,86.4,95.4,69.4,83.7,38.7,19.5,0,0,0,,0,0,16.6,11.4,234.7,1012.3,0,6.2,262.8,22.6,9,10,2024-09-29T06:04:54,2024-09-29T18:01:16,0.88,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-09-30,100.4,71.2,87.4,95.6,71.2,84.5,37.4,17.7,0,0,0,,0,0,21.5,18.3,236.6,1011.1,0,6.2,260.2,22.5,9,10,2024-09-30T06:05:23,2024-09-30T18:00:08,0.92,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-01,93.2,68,83.3,88.9,68,81,38.5,21.1,0,0,0,,0,0,15,13.9,276.3,1011.8,0,6.2,264,22.8,9,10,2024-10-01T06:05:52,2024-10-01T17:59:00,0.95,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-02,95,64.5,81.7,90.9,64.5,79.7,39.3,22.6,0,0,0,,0,0,16.6,11.4,65.4,1014.7,0,6.2,262.7,22.6,9,10,2024-10-02T06:06:22,2024-10-02T17:57:52,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-03,95,69.8,83.5,90.7,69.8,81.5,43.4,25.5,0,0,0,,0,0,23,16.1,90,1017.1,0,6.2,256.4,22.1,9,10,2024-10-03T06:06:52,2024-10-03T17:56:44,0.02,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-04,98.2,69.8,84.5,94.5,69.8,82.5,44.8,26.1,0,0,0,,0,0,22.6,11.4,128,1016.5,0.1,6.2,254.4,22,9,10,2024-10-04T06:07:22,2024-10-04T17:55:37,0.05,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-05,96.8,69.8,84.2,92,69.8,82,42.4,24.5,0,0,0,,0,0,21,11.4,91.9,1015,0,6.2,252.5,21.6,9,10,2024-10-05T06:07:52,2024-10-05T17:54:31,0.09,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-06,96.8,68,84,92.4,68,81.8,41.9,23.8,0,0,0,,0,0,24.2,16.1,117.2,1015.2,0,6.2,251.8,21.5,9,10,2024-10-06T06:08:23,2024-10-06T17:53:25,0.12,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-07,98.2,67.6,84.8,93.7,67.6,82.4,41.2,22.6,0,0,0,,0,0,25.3,18.3,135.3,1016.9,0,6.2,249.5,21.5,9,10,2024-10-07T06:08:54,2024-10-07T17:52:19,0.16,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-08,98.6,68.3,85.6,94.3,68.3,83.1,38.3,19.5,0,0,0,,0,0,24.8,16.1,207.9,1017.8,0.2,6.2,249.3,21.4,9,10,2024-10-08T06:09:25,2024-10-08T17:51:14,0.19,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-09,97.1,69.8,84.3,92.3,69.8,81.9,37.3,19.5,0,0,0,,0,0,19.2,11.4,268,1016.9,0,6.2,246.9,21.4,8,10,2024-10-09T06:09:56,2024-10-09T17:50:09,0.22,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-10,96.8,66.3,84.2,92.1,66.3,81.7,34.8,18.1,0,0,0,,0,0,18.1,16.1,239.5,1014.5,0,6.2,248.3,21.4,9,10,2024-10-10T06:10:28,2024-10-10T17:49:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-11,93.2,68,82.2,88.8,68,79.9,35.4,19.7,0,0,0,,0,0,21.3,20.8,291.7,1014.1,0,6.2,248.7,21.4,9,10,2024-10-11T06:11:01,2024-10-11T17:48:02,0.29,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-12,93.5,64.7,80.9,89,64.7,78.9,33.1,18.2,0,0,0,,0,0,17,11.4,180.3,1015.2,0,6.2,245.7,21.4,8,10,2024-10-12T06:11:33,2024-10-12T17:46:59,0.33,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-13,93.2,62.6,79.5,88.8,62.6,77.5,32.8,19.2,0,0,0,,0,0,14.3,6.9,173.5,1016,0,6.2,240.8,20.8,8,10,2024-10-13T06:12:06,2024-10-13T17:45:57,0.36,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-14,93.2,62.4,79.6,88.8,62.4,77.6,33.1,19.1,0,0,0,,0,0,12.5,6.9,143.1,1016,0,6.2,242.6,20.9,8,10,2024-10-14T06:12:40,2024-10-14T17:44:55,0.39,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-15,93.3,64.2,80.5,88.8,64.2,78.5,34.7,20,0,0,0,,0,0,20.4,13.9,84,1016.4,0,6.2,241.4,20.8,8,10,2024-10-15T06:13:14,2024-10-15T17:43:55,0.43,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-16,96.6,69.8,82.9,91.9,69.8,80.8,34.4,18.3,0,0,0,,0,0,26.2,13.9,208.2,1016.4,3.5,6.2,228.3,19.7,8,10,2024-10-16T06:13:48,2024-10-16T17:42:55,0.46,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-17,91.4,64.4,79.1,87.2,64.4,77.4,32.5,18.8,0,0,0,,0,0,19.7,16.1,231.2,1015.1,0,6.2,238.9,20.5,8,10,2024-10-17T06:14:22,2024-10-17T17:41:55,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-18,91.4,60.8,77.1,87.2,60.8,75.6,36.3,23.7,0,0,0,,0,0,24.2,18.3,233.6,1014.6,1.8,6.2,238.3,20.6,8,10,2024-10-18T06:14:58,2024-10-18T17:40:57,0.53,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-19,93.5,64.4,80.5,89.1,64.4,78.6,38.8,23.7,0,0,0,,0,0,23.7,20.8,256.6,1015.8,22.4,6.2,226.1,19.6,8,10,2024-10-19T06:15:33,2024-10-19T17:39:59,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-20,86,68,76.6,83.2,68,75.9,44.3,32.1,0,0,0,,0,0,20.4,11.4,50.5,1019.5,1.3,6.2,230.2,19.9,8,10,2024-10-20T06:16:09,2024-10-20T17:39:03,0.6,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-21,84.5,62.6,72.6,81.8,62.6,72.1,38,28.9,0,0,0,,0,0,27.3,16.1,81.2,1019.3,3.2,6.2,222,19.2,8,10,2024-10-21T06:16:45,2024-10-21T17:38:07,0.63,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-22,84.2,59,70.2,81.3,59,69.9,30.3,23.3,0,0,0,,0,0,21.5,47.2,64.4,1017,0,6.2,229.9,19.8,8,10,2024-10-22T06:17:22,2024-10-22T17:37:12,0.66,Clear,Clear conditions throughout the day.,wind,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-23,74.8,57.2,65.1,74.8,57.2,65.1,27.5,24.6,0,0,0,,0,0,22.6,16.1,62.9,1018.7,0,6.2,230.1,19.8,8,10,2024-10-23T06:17:59,2024-10-23T17:36:18,0.7,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-24,71.6,55,62.9,71.6,55,62.9,27.7,26.5,0,0,0,,0,0,24.4,16.1,54.2,1020.5,0,6.2,228.3,19.8,8,10,2024-10-24T06:18:37,2024-10-24T17:35:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-25,73.4,53.4,62.5,73.4,53.4,62.5,29.2,29.2,0.352,100,66.67,rain,0,0,30.9,18.3,94.8,1021.4,30.4,6.2,177.6,15.2,6,10,2024-10-25T06:19:15,2024-10-25T17:34:33,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-26,60.6,53.2,57.1,60.6,53.2,57.1,53.5,88.7,1.476,100,54.17,rain,0,0,25.1,11.4,140.9,1021.3,72.8,5.7,175.1,15.2,7,10,2024-10-26T06:19:54,2024-10-26T17:33:42,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-27,75.2,57.2,65.2,75.2,57.2,65.2,61.1,87.9,0.036,100,33.33,rain,0,0,16.8,13.9,185.2,1020.9,27.3,6.2,187.9,16,7,10,2024-10-27T06:20:33,2024-10-27T17:32:52,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-28,73.4,62.6,66.8,73.4,62.6,66.8,63.4,89.6,0.02,100,16.67,rain,0,0,19.5,11.4,87.6,1020,56.4,6.1,204.7,17.6,8,10,2024-10-28T06:21:12,2024-10-28T17:32:03,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-29,77,60.6,67.1,77,60.6,67.1,58.4,76.2,0,0,0,,0,0,18.6,13.9,119.9,1017.7,35.5,6.2,197.7,17.1,7,10,2024-10-29T06:21:52,2024-10-29T17:31:15,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-30,84.2,60.8,71.5,82.2,60.8,71.1,54.2,60.4,0.004,100,4.17,rain,0,0,23.5,18.3,240.5,1014.6,21.6,6.2,200.6,17.3,8,10,2024-10-30T06:22:32,2024-10-30T17:30:29,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-10-31,82.4,60.8,69.9,82.5,60.8,69.9,58.9,70.8,0.02,100,12.5,rain,0,0,21.3,34.4,208.2,1015.2,35.2,6.2,209.2,18,8,30,2024-10-31T06:23:13,2024-10-31T17:29:43,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-01,75.2,59,65.5,75.2,59,65.5,59.1,81.3,0.571,100,25,rain,0,0,26.8,16.1,199.9,1017.9,53.8,6.2,133.5,11.3,6,10,2024-11-01T06:23:54,2024-11-01T17:28:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-02,82.7,59,69.9,83.1,59,70.1,61.8,78.4,0,0,0,rain,0,0,27.3,18.3,196.8,1018.7,33.2,6.2,198.6,17.3,7,10,2024-11-02T06:24:36,2024-11-02T17:28:16,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-03,84,62.2,70.8,84.3,62.2,71,63.7,81,0.091,100,16.67,rain,0,0,23.5,16.1,221.8,1018.2,39.2,6.2,191,16.4,7,10,2024-11-03T06:25:18,2024-11-03T17:27:34,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-04,80.9,62.6,70.2,81.1,62.6,70.3,63.3,81.7,0.02,100,8.33,rain,0,0,13.9,16.1,19.8,1017.6,33.8,6.2,183.5,15.8,7,10,2024-11-04T06:26:01,2024-11-04T17:26:53,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-05,69.8,60.8,65.2,69.8,60.8,65.2,62.2,90.4,0.087,100,16.67,rain,0,0,21.7,18.3,70.1,1019.8,49.4,5.8,145.4,12.5,6,10,2024-11-05T06:26:43,2024-11-05T17:26:14,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-06,78.4,57.2,66.3,78.4,57.2,66.3,56.4,72.2,0,0,0,,0,0,24.6,13.9,98.3,1022,33.1,6.2,199.4,17.1,7,10,2024-11-06T06:27:27,2024-11-06T17:25:36,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-07,78.8,57.2,67,78.8,57.2,67,53.5,63.1,0.02,100,16.67,rain,0,0,25.7,16.1,94.4,1022.9,42.4,6.2,177.5,15.3,6,10,2024-11-07T06:28:10,2024-11-07T17:25:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-08,82.4,59,69,81.5,59,68.9,54.7,63.3,0,0,0,,0,0,23.9,13.9,128.4,1021.4,27.3,6.2,181.7,15.6,7,10,2024-11-08T06:28:54,2024-11-08T17:24:24,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-09,86,60.8,73.9,84.2,60.8,73.5,52.6,50.6,0,0,0,,0,0,29.3,18.3,180.9,1019,22.6,6.2,195.1,16.9,7,10,2024-11-09T06:29:39,2024-11-09T17:23:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-10,84.3,64.4,74.6,81.8,64.4,73.9,45.9,37.3,0,0,0,,0,0,32.4,23,210.3,1019.7,25.3,6.2,200.1,17.2,7,10,2024-11-10T06:30:23,2024-11-10T17:23:18,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-11,86,62.7,74.4,83.4,62.7,73.7,47,39.4,0,0,0,,0,0,31.8,16.1,215.3,1020.1,4,6.2,199.4,17.3,7,10,2024-11-11T06:31:08,2024-11-11T17:22:47,0.34,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-12,84.2,58.8,71.2,82.5,58.8,70.8,51.5,54.8,0,0,0,,0,0,15,13.9,90.6,1019.8,10.8,6.2,198.7,17.1,7,10,2024-11-12T06:31:54,2024-11-12T17:22:18,0.38,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-13,74.8,58.8,66.1,74.8,58.8,66.1,50.8,58.8,0,0,0,,0,0,19.7,11.4,56.5,1020.6,3.3,6.2,197.5,16.9,7,10,2024-11-13T06:32:39,2024-11-13T17:21:49,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-14,77,57.2,65.9,77,57.2,65.9,48.7,54.8,0,0,0,,0,0,17.7,11.4,82.4,1020.2,33.5,6.2,194.7,16.8,7,10,2024-11-14T06:33:25,2024-11-14T17:21:23,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-15,82,53.6,67.4,80.1,53.6,67.1,44.6,48.2,0,0,0,,0,0,24.4,16.1,187.7,1019,0.6,6.1,197.3,16.9,7,10,2024-11-15T06:34:11,2024-11-15T17:20:58,0.48,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-16,82.4,55.5,69.8,80.4,55.5,69.4,41.4,37.4,0,0,0,,0,0,34.2,13.9,214.9,1017.7,1.7,6.2,196.7,16.9,7,10,2024-11-16T06:34:57,2024-11-16T17:20:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-17,80.9,60.8,70.3,79.7,60.8,70.2,46.6,44.2,0,0,0,,0,0,17.2,11.4,57.7,1017,37.7,6.2,180.5,15.7,7,10,2024-11-17T06:35:43,2024-11-17T17:20:12,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-18,78.7,60.7,69.6,78.7,60.7,69.6,46.5,44.9,0,0,0,,0,0,23.9,18.3,267.8,1016.3,14.4,6.2,177.4,15.3,7,10,2024-11-18T06:36:30,2024-11-18T17:19:51,0.58,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-19,75.1,55.3,65.9,75.1,55.3,65.9,39.6,39.1,0,0,0,,0,0,19.2,9.2,68.6,1019,3.5,6.2,190.1,16.3,7,10,2024-11-19T06:37:17,2024-11-19T17:19:32,0.61,Clear,Clear conditions throughout the day.,clear-day,OEHL
"Hail, Saudi Arabia",2024-11-20,75.1,57.1,65.3,75.1,57.1,65.3,45.7,49.9,0,0,0,,0,0,23.3,11.4,79.8,1019.3,10.4,6.2,179.5,15.4,7,10,2024-11-20T06:38:03,2024-11-20T17:19:15,0.65,Clear,Clear conditions throughout the day.,clear-day,OEHL
"Hail, Saudi Arabia",2024-11-21,76.9,55.3,64.9,76.9,55.3,64.9,49.2,57.6,0,0,0,,0,0,17.9,9.2,37.2,1019,44,6.2,182.6,15.9,7,10,2024-11-21T06:38:50,2024-11-21T17:18:59,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,OEHL
"Hail, Saudi Arabia",2024-11-22,71.6,57.2,63.9,71.6,57.2,63.9,46.3,53.3,0.004,100,4.17,rain,0,0,24.8,13.9,73.4,1021.7,78.9,6.2,128.9,11.1,6,10,2024-11-22T06:39:37,2024-11-22T17:18:44,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-23,75,57.2,64.4,75,57.2,64.4,45.4,51.3,0.044,100,12.5,rain,0,0,26.8,16.1,103.2,1021.9,35.4,6.2,151.3,13,6,10,2024-11-23T06:40:24,2024-11-23T17:18:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-24,80.6,55.4,67.4,80.1,55.4,67.3,50,56,0,0,0,,0,0,31.3,20.8,233,1016,37.1,6.2,161.3,14,6,10,2024-11-24T06:41:10,2024-11-24T17:18:20,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-25,66.5,55.2,60.1,66.5,55.2,60.1,49.9,69.4,0,0,0,,0,0,16.1,9.2,61.4,1015.2,3.2,6.2,185.7,16,7,10,2024-11-25T06:41:57,2024-11-25T17:18:11,0.81,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-26,75.5,48.2,61.9,75.5,46.3,61.8,47.2,61.7,0,0,0,,0,0,27.5,16.1,254.4,1016.2,8.5,6.2,184.9,16,7,10,2024-11-26T06:42:44,2024-11-26T17:18:03,0.84,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-27,60.8,46.4,53.8,60.8,42.8,53.1,38.7,57.3,0,0,0,,0,0,17.4,13.9,40.5,1021.3,0.1,6.2,185.7,16.1,7,10,2024-11-27T06:43:30,2024-11-27T17:17:57,0.87,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-28,60.8,42.8,51.4,60.8,42.8,51.1,38,61.2,0,0,0,,0,0,14.8,9.2,65,1023.7,5.8,6.2,185.3,16.1,7,10,2024-11-28T06:44:16,2024-11-28T17:17:52,0.91,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
