name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2022-01-01,66.2,46.2,54.9,66.2,45.4,54.8,47.9,78.6,0.358,100,25,rain,0,0,21,13.9,151.6,1016.2,43.9,5.3,124.9,10.7,6,,2022-01-01T07:03:41,2022-01-01T17:29:32,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-02,60.8,50,54.3,60.8,50,54.3,47.7,80.8,0.127,100,20.83,rain,0,0,26.8,30,289,1012.5,52.9,5.2,165.3,14.2,7,,2022-01-02T07:03:56,2022-01-02T17:30:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-03,59,44.6,51.4,59,42.9,51.2,40.4,68.4,0,0,0,,0,0,21,16.1,307.5,1017,51.7,6.2,118.2,10,6,,2022-01-03T07:04:10,2022-01-03T17:30:56,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-04,60.9,39.2,50.3,60.9,35.8,49.2,36.9,62.6,0,0,0,,0,0,16.3,13.9,311.4,1022.4,2.7,6.1,181.2,15.6,7,,2022-01-04T07:04:22,2022-01-04T17:31:39,0.05,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-05,59.1,39,48.5,59.1,33,47.2,36.1,63.7,0,0,0,,0,0,17,9.2,121,1023.8,0,6.2,183.5,15.8,7,,2022-01-05T07:04:33,2022-01-05T17:32:22,0.09,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-06,64.2,33.8,49.1,64.2,33.8,49.1,35.4,63.2,0,0,0,,0,0,13.6,9.2,131.3,1024,0,6.2,181.9,15.6,7,,2022-01-06T07:04:42,2022-01-06T17:33:06,0.12,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-07,68.1,37.4,52.2,68.1,32.1,50.8,33.1,53.2,0,0,0,,0,0,17.9,11.4,208.1,1021.2,5,6.2,182.9,15.9,7,,2022-01-07T07:04:50,2022-01-07T17:33:51,0.15,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-08,73.4,44.6,57.8,73.4,39.7,56.4,34.2,43.4,0,0,0,,0,0,15.2,11.4,198.3,1019.6,57.3,6.2,141,12.1,5,,2022-01-08T07:04:56,2022-01-08T17:34:36,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-09,77,46.4,61.4,77,44.2,61.3,37.6,42.7,0,0,0,,0,0,16.3,11.4,219.9,1018,17.1,6.2,180.7,15.7,7,,2022-01-09T07:05:01,2022-01-09T17:35:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-10,68,55.4,59.7,68,55.4,59.7,49.3,69.6,0.088,100,37.5,rain,0,0,20.8,13.9,195.5,1016.9,65.4,6.2,110.7,9.5,4,10,2022-01-10T07:05:04,2022-01-10T17:36:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-11,71.6,50,59.9,71.6,50,59.9,50.9,75.8,0.008,100,8.33,rain,0,0,20.6,20.8,257.4,1018.9,24,6,174.9,15.2,7,10,2022-01-11T07:05:06,2022-01-11T17:36:55,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-12,75.2,46.4,61,75.2,46.3,60.9,50.2,72.2,0,0,0,,0,0,22.1,11.4,196.1,1019.3,22.4,6.2,167.6,14.4,7,10,2022-01-12T07:05:06,2022-01-12T17:37:42,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-13,77,53.6,65.4,77,53.6,65.4,46.6,54.2,0.024,100,8.33,rain,0,0,22.8,18.3,247.9,1015.8,34,6.2,172.4,14.8,7,10,2022-01-13T07:05:04,2022-01-13T17:38:30,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-14,64.5,51.8,57.8,64.5,51.8,57.8,46.7,69.5,0.02,100,8.33,rain,0,0,24.8,11.4,263.9,1013.2,40.8,5.9,172.5,14.9,7,10,2022-01-14T07:05:01,2022-01-14T17:39:18,0.38,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-15,60.8,42.8,51.2,60.8,40,51,39,65.3,0,0,0,,0,0,19.2,11.4,124,1012.5,21.3,6.2,186.1,16.3,7,10,2022-01-15T07:04:57,2022-01-15T17:40:06,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-16,55.7,41,48.8,55.7,38.2,48.2,33.1,58.3,0,0,0,,0,0,16.3,13.9,237.4,1013.2,16.1,6.2,181.6,15.9,7,10,2022-01-16T07:04:50,2022-01-16T17:40:54,0.45,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-17,59,39.2,47,59,33,44.4,34.4,64.4,0,0,0,,0,0,19,13.9,228.6,1016.3,23.7,6.2,186.3,16.2,7,10,2022-01-17T07:04:43,2022-01-17T17:41:42,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-18,48.2,33.8,41.2,45.1,29.8,37.8,23,51.5,0,0,0,,0,0,21.3,11.4,67.9,1022.6,17.1,6.2,185,15.9,7,10,2022-01-18T07:04:33,2022-01-18T17:42:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-19,59,37.2,47.2,59,31.2,44.7,24.7,42.2,0,0,0,,0,0,24.8,25.3,243.5,1020.1,40.7,6.2,162.8,14,7,10,2022-01-19T07:04:22,2022-01-19T17:43:20,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-20,50.3,37.4,43.6,50.3,33.7,41.1,29.2,57.2,0,0,0,,0,0,23.5,13.9,343.9,1023.1,9.7,6.2,195.4,16.9,7,10,2022-01-20T07:04:10,2022-01-20T17:44:09,0.58,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-21,50.1,30.2,41,50.1,30.2,39.4,23,50.5,0,0,0,,0,0,18.6,9.2,91.1,1027.4,0,6.2,203.1,17.6,8,10,2022-01-21T07:03:56,2022-01-21T17:44:58,0.62,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-22,60.8,32,45.7,60.8,24.2,42.6,20.8,39.2,0,0,0,,0,0,23.9,13.9,210.8,1021.8,0,6.2,197.4,17.1,7,10,2022-01-22T07:03:40,2022-01-22T17:45:47,0.65,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-23,71.6,41,55.8,71.6,34.3,53.5,30,39,0,0,0,,0,0,24.6,18.3,221.9,1017.5,0.7,6,198.5,17.2,7,10,2022-01-23T07:03:23,2022-01-23T17:46:36,0.69,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-24,66.3,41,53.6,66.3,37.9,52.9,27.3,40.8,0,0,0,,0,0,14.3,9.2,93.4,1018.8,0.4,6.2,203.2,17.5,8,10,2022-01-24T07:03:05,2022-01-24T17:47:24,0.72,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-25,68,35.6,53.4,68,35.6,53.3,22,32.2,0,0,0,,0,0,25.1,11.4,135.2,1019.4,2,6.2,198.9,17.2,7,10,2022-01-25T07:02:44,2022-01-25T17:48:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-26,71.6,42.8,57.6,71.6,37.5,56.4,28.1,34.4,0,0,0,,0,0,24.4,20.8,237.3,1014.5,0,6.2,203.3,17.5,8,10,2022-01-26T07:02:23,2022-01-26T17:49:02,0.79,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-27,57.5,44.6,50.4,57.5,39,48.3,23.2,35.4,0,0,0,,0,0,26.8,20.8,279.4,1018.8,19.4,6.2,206,17.8,8,10,2022-01-27T07:02:00,2022-01-27T17:49:50,0.83,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-28,55.4,35.6,45.8,55.4,33.7,44.3,20.7,37.8,0,0,0,,0,0,16.6,9.2,87,1023,32,6.2,203,17.5,8,10,2022-01-28T07:01:35,2022-01-28T17:50:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-29,62.6,41,49.9,62.6,41,49.7,23.9,37.1,0,0,0,,0,0,22.1,11.4,121.8,1020.5,6.6,6,204.3,17.6,8,10,2022-01-29T07:01:09,2022-01-29T17:51:27,0.9,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-30,62.6,39.2,50.7,62.6,39.2,50.5,25.4,38.5,0,0,0,,0,0,17.7,13.9,107.7,1018.3,13.8,5.6,204.3,17.7,8,10,2022-01-30T07:00:42,2022-01-30T17:52:15,0.93,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-01-31,68,44.6,55.1,68,44.2,55,29.8,40.2,0,0,0,,0,0,29.1,32.2,263.6,1013.4,32.7,5.8,171.7,14.8,7,10,2022-01-31T07:00:13,2022-01-31T17:53:03,0.97,Partially cloudy,Partly cloudy throughout the day.,wind,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-01,57.2,44.6,51.1,57.2,38.8,49.4,27.3,40.3,0,0,0,,0,0,25.9,25.3,333.2,1019.9,0,6.2,213.6,18.5,8,10,2022-02-01T06:59:42,2022-02-01T17:53:50,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-02,64.4,33.6,49.6,64.4,29.5,49.1,25.7,42.7,0,0,0,,0,0,22.8,13.9,160.9,1022.5,0.3,6.2,211,18.2,8,10,2022-02-02T06:59:11,2022-02-02T17:54:38,0.04,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-03,80.6,46.4,63.1,78.9,42.9,62.3,33.1,33.8,0,0,0,,0,0,32.2,32.2,222.1,1016.2,2.3,5.5,206.9,17.9,8,10,2022-02-03T06:58:38,2022-02-03T17:55:25,0.07,Clear,Clear conditions throughout the day.,wind,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-04,68.6,55.4,61,68.6,55.4,61,33.1,38.2,0,0,0,,0,0,32.9,23,269.3,1013.4,4.9,6.5,216.3,18.7,8,10,2022-02-04T06:58:03,2022-02-04T17:56:11,0.1,Clear,Clear conditions throughout the day.,clear-day,"40394099999,remote,OEHL"
"Hail, Saudi Arabia",2022-02-05,57.5,44.6,52.1,57.5,37.8,50.9,24.6,35.2,0,0,0,,0,0,23.7,16.1,310.9,1019,0.2,6.2,217.8,18.9,8,10,2022-02-05T06:57:27,2022-02-05T17:56:58,0.13,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-06,59,37.4,49.4,59,37.4,49,33.2,55.2,0,0,0,,0,0,14.5,9.2,52.5,1023.2,10,6.2,217.9,18.9,8,10,2022-02-06T06:56:50,2022-02-06T17:57:44,0.17,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-07,62.6,35.6,50.2,62.6,35.6,50.1,28.9,46.8,0,0,0,,0,0,13,9.2,145.5,1023.7,0,6.2,219.4,19,8,10,2022-02-07T06:56:12,2022-02-07T17:58:29,0.2,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-08,69.8,37.4,54.9,69.8,33.7,54.3,26.8,36.2,0,0,0,,0,0,18.3,9.2,200.4,1023.1,0,6.2,220.8,19.1,8,10,2022-02-08T06:55:33,2022-02-08T17:59:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-09,74.8,46.4,60.7,74.8,41.9,59.7,26.5,28.9,0,0,0,,0,0,31.8,20.8,197.7,1018.4,2.6,6.2,220.2,19,8,10,2022-02-09T06:54:52,2022-02-09T18:00:00,0.26,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-10,67.6,55.2,60.5,67.6,55.2,60.5,33.1,36.2,0,0,0,rain,0,0,22.8,13.9,54.9,1014.9,31.2,6.2,182.1,15.8,7,10,2022-02-10T06:54:10,2022-02-10T18:00:44,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-11,59,44.6,51.7,59,44.2,51.4,28.2,40.8,0,0,0,,0,0,19,13.9,18.7,1018.5,0,6.2,226.5,19.5,8,10,2022-02-11T06:53:27,2022-02-11T18:01:28,0.33,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-12,57.2,42.8,50.1,57.2,40,48.6,29.1,45.3,0,0,0,,0,0,23.9,13.9,3.6,1023.1,0,6.2,229.8,19.8,8,10,2022-02-12T06:52:42,2022-02-12T18:02:12,0.36,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-13,62.6,35.2,50.2,62.6,31.1,49.8,23.7,38.1,0,0,0,,0,0,17.7,11.4,35.2,1022.2,0,6.2,234.3,20.2,8,10,2022-02-13T06:51:57,2022-02-13T18:02:55,0.39,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-14,68,35.2,53.1,68,29.4,51.9,16.7,26.9,0,0,0,,0,0,14.1,9.2,200,1019.3,0,6.2,235.7,20.2,8,10,2022-02-14T06:51:10,2022-02-14T18:03:38,0.42,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-15,73.4,37.4,56.9,73.4,32.1,56.4,16.2,22.4,0,0,0,,0,0,17.4,13.9,204.5,1018.1,0,6.2,234.8,20.2,8,10,2022-02-15T06:50:23,2022-02-15T18:04:21,0.46,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-16,68,42.8,57.5,68,42.8,57.5,18,22.7,0,0,0,,0,0,21.5,11.4,54.6,1016.5,0,6.2,235.6,20.3,8,10,2022-02-16T06:49:34,2022-02-16T18:05:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-17,68,39.2,55.3,68,39.2,55.1,13.7,20.9,0,0,0,,0,0,20.8,11.4,136.2,1015,54,6.2,215,18.6,8,10,2022-02-17T06:48:44,2022-02-17T18:05:45,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-18,77,42.8,61.6,77,37.8,61,32.5,34.4,0,0,0,,0,0,19.2,25.3,238.2,1010.8,34.9,6.2,234.4,20.3,8,10,2022-02-18T06:47:54,2022-02-18T18:06:26,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-19,74.8,44.6,60.6,74.8,42.1,60.1,30.4,34.1,0,0,0,,0,0,40.3,34.4,239.1,1010,20.4,5.8,213.7,18.5,8,10,2022-02-19T06:47:02,2022-02-19T18:07:07,0.6,Partially cloudy,Partly cloudy throughout the day.,wind,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-20,59,46.4,53.3,59,41.1,52.5,34,48.6,0,0,0,,0,0,36.9,27.7,280.6,1017.8,12.8,6.2,198.1,17.2,8,10,2022-02-20T06:46:09,2022-02-20T18:07:47,0.63,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-21,66.2,46.2,55.1,66.2,41.7,53.7,30,41.3,0,0,0,,0,0,22.6,16.1,298.9,1021.8,14,6.2,242.7,21,9,10,2022-02-21T06:45:16,2022-02-21T18:08:27,0.67,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-22,71.6,41,56.7,71.6,40,56.2,21.5,28.6,0,0,0,,0,0,15.2,6.9,186.9,1018.9,31.3,6.2,245.1,21.1,9,10,2022-02-22T06:44:21,2022-02-22T18:09:07,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-23,78.8,50,65.3,78.8,50,65.3,24.7,22.4,0,0,0,,0,0,30.4,18.3,198,1016.5,2.5,5.1,240.3,20.8,8,10,2022-02-23T06:43:26,2022-02-23T18:09:46,0.74,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-24,84.2,55.2,70.8,82.5,55.2,70.4,43.1,37.6,0.039,100,8.33,rain,0,0,38.5,23,198.4,1014.3,20.2,6,228.9,19.8,8,10,2022-02-24T06:42:30,2022-02-24T18:10:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-25,78.8,59,69.1,78.8,59,69.1,48.1,49.4,0,0,0,,0,0,25.3,18.3,245.6,1014.8,20.8,6.2,245.3,21.3,9,10,2022-02-25T06:41:33,2022-02-25T18:11:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-26,66.2,48.2,56.4,66.2,42.6,55.8,27.7,34,0,0,0,,0,0,19.9,16.1,21.7,1018.7,0,6,252.9,22.1,9,10,2022-02-26T06:40:36,2022-02-26T18:11:41,0.84,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-27,68,42.8,57.4,68,40,57.2,30,36.9,0,0,0,,0,0,13.4,11.4,83.7,1022.1,0.5,6.2,251.9,22.1,9,10,2022-02-27T06:39:37,2022-02-27T18:12:19,0.88,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-02-28,75.2,50,62.9,75.2,50,62.9,30.9,31.8,0,0,0,,0,0,19.7,13.9,212.8,1020.8,10.3,6.2,252.2,22,9,10,2022-02-28T06:38:38,2022-02-28T18:12:56,0.92,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-01,80.6,47.8,65.9,78.9,45.1,65.5,32.6,31.6,0,0,0,,0,0,25.9,18.3,205.9,1020,27.3,6.2,251.1,21.8,9,10,2022-03-01T06:37:38,2022-03-01T18:13:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-02,86.3,51.4,70.2,82.9,51.4,69.4,30.9,27.6,0,0,0,,0,0,21,13.9,207.3,1017.1,37.7,6.2,252,21.8,9,10,2022-03-02T06:36:38,2022-03-02T18:14:10,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-03,89.7,62.6,75.1,85.8,62.6,73.9,37.9,26.9,0.004,100,4.17,rain,0,0,46.5,32.2,234.4,1013.3,66.7,5.5,218.2,18.8,8,10,2022-03-03T06:35:37,2022-03-03T18:14:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-04,68.3,53.6,60,68.3,53.6,60,28.1,30,0,0,0,,0,0,21.5,16.1,48,1018.2,37.3,3.4,241.2,20.8,9,10,2022-03-04T06:34:35,2022-03-04T18:15:22,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-05,78.8,51.8,64.2,78.8,51.8,64.2,26.1,25.1,0,0,0,,0,0,26.2,13.9,244.7,1017.6,39.3,4.9,243.3,20.9,9,10,2022-03-05T06:33:33,2022-03-05T18:15:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-06,82.4,58.6,68.8,79.9,58.6,68.4,27.9,22.7,0,0,0,,0,0,24.6,23,235.7,1014,46.5,4.7,190.7,16.5,8,10,2022-03-06T06:32:30,2022-03-06T18:16:32,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-07,80.9,62.6,72,79.1,62.6,71.7,34.9,26.4,0,0,0,,0,0,30.6,20.8,274.4,1011.1,41.5,5.4,255.1,22,9,10,2022-03-07T06:31:27,2022-03-07T18:17:07,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-08,82.4,53.6,67.6,79.9,53.6,67.3,27.3,23.7,0,0,0,,0,0,17.2,11.4,133.1,1013.4,18.4,5,253.5,21.7,9,10,2022-03-08T06:30:23,2022-03-08T18:17:42,0.18,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-09,91.4,59,75.3,87.1,59,73.7,29.8,20.9,0.004,100,4.17,rain,0,0,32.9,30,240.4,1011.3,40.5,5.9,227,19.6,8,10,2022-03-09T06:29:19,2022-03-09T18:18:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-10,91.4,66.2,80,87.1,66.2,78.3,29.5,16.4,0,0,0,,0,0,33.3,23,252.5,1009.5,59.3,6.1,256.6,22,9,10,2022-03-10T06:28:14,2022-03-10T18:18:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-11,77,59,67.9,77,59,67.9,27.1,22.4,0,0,0,,0,0,29.8,25.3,280.9,1013.3,48.2,6.2,261.9,22.7,9,10,2022-03-11T06:27:09,2022-03-11T18:19:24,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-12,60.8,46.4,54.8,60.8,41.9,54.1,25.1,32.5,0,0,0,,0,0,23.5,11.4,45.2,1017.3,29.7,3.6,252.8,21.9,8,10,2022-03-12T06:26:04,2022-03-12T18:19:57,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-13,68,46.4,56.8,68,41.1,56.3,27.9,33.6,0,0,0,,0,0,22.8,11.4,80,1016.9,9,3.2,271.4,23.5,9,10,2022-03-13T06:24:58,2022-03-13T18:20:30,0.34,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-14,77,50,63.1,77,50,63.1,25.5,26.9,0,0,0,,0,0,21.5,11.4,41.2,1016.3,3,4.3,276.6,24.1,9,10,2022-03-14T06:23:52,2022-03-14T18:21:03,0.37,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-15,64.4,48.2,55.9,64.4,43.3,55.5,27.2,34.3,0,0,0,,0,0,24.8,20.8,357.8,1017,0,6.2,278.7,24.1,9,10,2022-03-15T06:22:46,2022-03-15T18:21:36,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-16,53.6,39.2,46.4,53.6,32,42,18.6,33.9,0,0,0,,0,0,27.3,20.8,359.3,1020.9,0,6.2,284.7,24.8,10,10,2022-03-16T06:21:40,2022-03-16T18:22:09,0.44,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-17,59,32,47,59,32,46.5,15.1,29.2,0,0,0,,0,0,17.7,6.9,86.5,1023,0,6.2,294.2,25.4,10,10,2022-03-17T06:20:33,2022-03-17T18:22:41,0.47,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-18,73.4,37.4,56.8,73.4,30.8,55.1,10,17.3,0,0,0,,0,0,20.4,16.1,230,1020,0,6.2,290.6,25,10,10,2022-03-18T06:19:26,2022-03-18T18:23:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-19,80.6,44.7,64.3,78.5,42.2,63.4,5.8,10.1,0,0,0,,0,0,25.5,13.9,266.3,1017.3,0,6.1,287.2,24.8,10,10,2022-03-19T06:18:19,2022-03-19T18:23:46,0.54,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-20,73.4,48.2,62.2,73.4,48,62.2,16.9,18.1,0,0,0,rain,0,0,28.6,18.3,73.2,1015.5,39.4,6.2,255.9,22.1,9,10,2022-03-20T06:17:12,2022-03-20T18:24:18,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-21,78.8,53.6,63.5,78.8,53.6,63.5,35.9,37.4,0.004,100,4.17,rain,0,0,25.5,11.4,83.9,1013.5,23.5,5.3,280,24,9,10,2022-03-21T06:16:04,2022-03-21T18:24:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-22,84.2,51.8,69.4,81.3,51.8,68.6,23.8,23.3,0,0,0,,0,0,32.2,30,253.3,1011.9,3,5.8,287.4,24.7,10,10,2022-03-22T06:14:57,2022-03-22T18:25:21,0.65,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-23,84.2,55,70.9,81.4,55,70.3,14.1,13,0,0,0,,0,0,33.3,27.7,253.5,1013.5,0,5.6,291.3,25.1,10,10,2022-03-23T06:13:49,2022-03-23T18:25:53,0.68,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-24,69.4,50,61.3,69.4,50,61.3,20.9,21.7,0,0,0,,0,0,23,13.9,347,1015,0,6.2,298.4,25.7,10,10,2022-03-24T06:12:42,2022-03-24T18:26:24,0.72,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
