name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2023-06-12,98.6,73.2,87.7,93.6,73.2,85,42.1,21.2,0,0,0,,0,0,24.6,13.9,266.7,1010,0,6.2,333.2,29,10,10,2023-06-12T05:17:04,2023-06-12T19:08:46,0.79,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-13,96.8,71.6,86.3,92.1,71.6,83.7,43.5,23.5,0,0,0,,0,0,22.4,13.9,342.5,1011.9,0,6.2,330.2,28.6,10,10,2023-06-13T05:17:07,2023-06-13T19:09:08,0.83,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-14,102.2,73.4,90.1,97.5,73.4,87.1,40.9,19.1,0,0,0,,0,0,24.8,20.8,267.1,1012.3,13.9,5.7,314.1,27.1,10,10,2023-06-14T05:17:11,2023-06-14T19:09:28,0.86,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-15,100.4,86,92.9,95.6,82.9,88.8,40,16.1,0,0,0,,0,0,34.4,27.7,308.7,1011.5,1.2,6.2,331.9,28.5,10,10,2023-06-15T05:17:16,2023-06-15T19:09:48,0.9,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-16,95,73.4,86.9,90.7,73.4,84,41.4,21,0,0,0,,0,0,23.3,20.8,340.9,1011.8,0,6.2,331.9,28.9,10,10,2023-06-16T05:17:23,2023-06-16T19:10:07,0.94,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-17,96.8,75.2,87,92.2,75.2,84.3,40.8,20.5,0,0,0,,0,0,22.4,11.4,11.9,1013.1,0,6.2,334.5,29,10,10,2023-06-17T05:17:30,2023-06-17T19:10:24,0.97,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-18,102.2,71.9,90,98.1,71.9,87.1,40.5,18.5,0,0,0,,0,0,18.3,13.9,305.5,1013.2,0,6.2,328.9,28.4,10,10,2023-06-18T05:17:39,2023-06-18T19:10:41,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-19,104,77,92.3,99.2,77,88.9,40.9,17.7,0,0,0,,0,0,22.6,16.1,293.7,1012.4,0,6.2,329.2,28.4,10,10,2023-06-19T05:17:49,2023-06-19T19:10:57,0.04,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-20,102.5,78.8,91.4,97.8,78.8,88.1,43.6,19.9,0,0,0,,0,0,23.3,11.4,16.8,1011.8,0,6.2,329.7,28.4,10,10,2023-06-20T05:17:59,2023-06-20T19:11:11,0.07,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-21,104,79.1,91.9,98.9,79.1,88.5,42.4,18.9,0,0,0,,0,0,26.2,16.1,57.7,1011.3,1.5,6.2,327.5,28.4,10,10,2023-06-21T05:18:11,2023-06-21T19:11:25,0.1,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-22,105.8,80.4,93.1,101.2,79.2,89.5,41.5,17.9,0,0,0,,0,0,21.5,23,43.7,1010.4,0,6.2,327.4,28.4,10,10,2023-06-22T05:18:24,2023-06-22T19:11:37,0.14,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-23,105.8,80.9,94.8,101.2,79.5,90.8,41.1,16.5,0,0,0,,0,0,26.4,15,283.8,1010.3,0,6.2,330.4,28.5,10,10,2023-06-23T05:18:38,2023-06-23T19:11:49,0.17,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-24,105.8,78.8,94.5,100.5,78.7,90.5,37,13.7,0,0,0,,0,0,23.9,13.9,309.8,1011.1,0,6.2,329.5,28.5,10,10,2023-06-24T05:18:54,2023-06-24T19:11:59,0.2,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-25,107.7,73.7,94.1,102.6,73.7,90.4,39.4,15.4,0,0,0,,0,0,21.7,20.8,311.2,1010.7,0,6.2,330.9,28.5,10,10,2023-06-25T05:19:10,2023-06-25T19:12:08,0.23,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-26,105.8,76.6,93.8,100,76.6,89.7,36.1,14.2,0,0,0,,0,0,23,23,272,1009.7,0,6.2,330.9,28.5,10,10,2023-06-26T05:19:26,2023-06-26T19:12:16,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-27,105.8,73.7,92.7,100.8,73.7,88.8,34.9,13.5,0,0,0,,0,0,16.3,16.1,314.7,1010.2,0,6.2,331.4,28.5,10,10,2023-06-27T05:19:44,2023-06-27T19:12:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-28,104,74.8,92.5,99.2,74.8,88.7,36.1,14.1,0,0,0,,0,0,16.6,9.2,42.9,1012,0,6.2,330.6,28.5,10,10,2023-06-28T05:20:03,2023-06-28T19:12:28,0.33,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-29,107.6,73.2,93.4,102.1,73.2,89.5,34.9,13.3,0,0,0,,0,0,19.5,11.4,43.9,1011.7,0,6.2,330,28.4,10,10,2023-06-29T05:20:23,2023-06-29T19:12:32,0.37,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-06-30,105.8,78.8,92.8,100.8,78.8,89.2,37.6,14.8,0,0,0,,0,0,19,11.4,40.4,1010.3,0,6.2,330.1,28.4,10,10,2023-06-30T05:20:43,2023-06-30T19:12:35,0.4,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-01,105.8,83.8,95,100.8,81.2,90.8,39.1,14.9,0,0,0,,0,0,17.2,13.9,38.3,1009.7,0,6.2,329.6,28.4,10,10,2023-07-01T05:21:04,2023-07-01T19:12:37,0.43,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-02,107.6,77,95.2,102.5,77,91.2,39.7,15.3,0,0,0,,0,0,22.4,16.1,62.7,1011.1,1.2,6.2,326.9,28.4,10,10,2023-07-02T05:21:26,2023-07-02T19:12:37,0.46,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-03,105.8,78.8,95.1,100.8,78.8,91.1,38.8,14.9,0,0,0,,0,0,24.2,13.9,227.4,1011.7,0,6.2,329.3,28.4,10,10,2023-07-03T05:21:49,2023-07-03T19:12:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-04,104,85.6,95.4,99.5,82.4,91.1,38.4,14.1,0,0,0,,0,0,23,11.4,21.4,1012.1,0,6.2,328.6,28.4,10,10,2023-07-04T05:22:13,2023-07-04T19:12:34,0.53,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-05,104,76.6,93.2,98.9,76.6,89.3,36.6,14.2,0,0,0,,0,0,25.1,18.3,9,1010.5,0,6.2,331,28.4,10,10,2023-07-05T05:22:37,2023-07-05T19:12:30,0.57,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-06,105.4,76.8,94.2,99.5,76.8,90.1,37.6,14.5,0,0,0,,0,0,21.3,13.9,9,1009.4,0,6.2,330,28.3,10,10,2023-07-06T05:23:02,2023-07-06T19:12:25,0.6,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-07,107.6,75.2,94,102.5,75.2,90.3,39.2,15.7,0,0,0,,0,0,16.3,11.4,82.2,1010.1,3.1,6.2,327.9,28.3,10,10,2023-07-07T05:23:27,2023-07-07T19:12:19,0.64,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-08,109,77.1,95.3,103.4,77.1,91.3,38.7,14.7,0,0,0,,0,0,20.8,13.9,262.3,1009.8,0.7,6.2,327.3,28.3,10,10,2023-07-08T05:23:53,2023-07-08T19:12:12,0.67,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-09,105.8,75.5,93.3,101.2,75.5,89.8,39.4,15.5,0,0,0,,0,0,15.9,9.2,44.3,1009.5,0,6.2,327.5,28.3,10,10,2023-07-09T05:24:20,2023-07-09T19:12:03,0.71,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-10,102.2,78.4,92.2,98.1,78.4,89,43,18.7,0,0,0,,0,0,16.3,11.4,10.9,1009.4,0,6.2,325.7,28.3,10,10,2023-07-10T05:24:47,2023-07-10T19:11:53,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-11,104,82,94.3,99.2,80,90.4,41.8,17.2,0,0,0,,0,0,16.8,11.4,49.5,1010.8,4.2,6.2,324.3,28.1,10,10,2023-07-11T05:25:15,2023-07-11T19:11:41,0.78,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-12,105.8,82.4,95.6,102,80.4,91.8,43.6,17.3,0,0,0,,0,0,27.1,13.9,73.4,1013,2.2,6.2,322.4,27.9,10,10,2023-07-12T05:25:43,2023-07-12T19:11:28,0.81,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-13,104,82,93.5,99.8,80.3,89.8,43.1,18.2,0,0,0,,0,0,23,9.2,39.2,1013.8,5.5,6.2,322.3,27.8,10,10,2023-07-13T05:26:12,2023-07-13T19:11:14,0.85,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-14,105.6,78.6,93.6,99.6,78.6,89.4,35.4,13.5,0,0,0,,0,0,23.5,9.2,46.2,1012,43.2,6.2,325.1,28,10,10,2023-07-14T05:26:41,2023-07-14T19:10:58,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-15,107.6,75.2,94.6,102.1,75.2,90.7,37,14,0,0,0,,0,0,16.6,11.4,75.4,1011.1,0,6.2,325.7,28.1,10,10,2023-07-15T05:27:10,2023-07-15T19:10:41,0.92,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-16,109.4,78.4,96.4,103.7,78.4,92.1,35.9,12.7,0,0,0,,0,0,19.9,16.1,254,1010.6,2.6,6.2,326,28.1,10,10,2023-07-16T05:27:40,2023-07-16T19:10:23,0.95,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-17,109.2,84.2,97.7,103.2,81.3,93.1,37.5,13,0,0,0,,0,0,28.4,23,320.7,1009.9,0.4,6.2,324.4,28,10,10,2023-07-17T05:28:10,2023-07-17T19:10:03,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-18,106.1,78.6,95.7,100.8,78.6,91.7,37.9,13.7,0,0,0,,0,0,23,18.3,333.3,1009.2,0.2,6.2,320.4,27.6,10,10,2023-07-18T05:28:40,2023-07-18T19:09:42,0.02,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-19,109,78.8,95.7,103,78.8,91.5,38.8,14.7,0,0,0,,0,0,28,23,254.5,1008.5,1.2,6.2,324.9,28,10,10,2023-07-19T05:29:11,2023-07-19T19:09:19,0.05,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-20,104.1,80.6,93.4,99.2,78.9,89.4,37.7,14.8,0,0,0,,0,0,27.3,20.8,266.4,1008.6,0,6.2,327.4,28,10,10,2023-07-20T05:29:42,2023-07-20T19:08:56,0.09,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-21,105.4,86,96.3,100.2,82.7,91.7,36.4,12.6,0,0,0,,0,0,23,13.9,18.4,1010.3,1.1,6.2,328.2,28.2,10,10,2023-07-21T05:30:13,2023-07-21T19:08:31,0.12,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-22,107.2,75.2,94.5,101.2,75.2,90.4,33.8,12.4,0,0,0,,0,0,15.2,11.4,81.7,1011.8,36.6,6.2,325,28.1,10,10,2023-07-22T05:30:45,2023-07-22T19:08:04,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-23,107.6,75.3,94.7,101.6,75.3,90.4,33.5,12,0,0,0,,0,0,18.6,11.4,302.8,1011.3,0.9,6.2,327,28.2,10,10,2023-07-23T05:31:16,2023-07-23T19:07:36,0.19,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-24,107.6,77,94.2,101.8,77,90.3,35.4,13.3,0,0,0,,0,0,16.3,9.2,46.5,1008.7,1.6,6.2,325.4,28,10,10,2023-07-24T05:31:48,2023-07-24T19:07:07,0.22,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-25,105.8,77.1,94.6,100.3,77.1,90.6,36.6,13.7,0,0,0,,0,0,21.5,13.9,41.6,1007.3,0.5,6.2,323.9,27.9,10,10,2023-07-25T05:32:20,2023-07-25T19:06:37,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-26,105.8,82.7,96.3,100.8,80.4,92,39.4,14.3,0,0,0,,0,0,20.6,9.2,41.2,1009.6,5.3,6.2,321.3,27.7,10,10,2023-07-26T05:32:51,2023-07-26T19:06:06,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-27,107.5,77.3,94.7,102.4,77.3,91,38.9,15,0,0,0,,0,0,14.3,11.4,97.9,1011.3,3.8,6.2,318.8,27.7,10,10,2023-07-27T05:33:23,2023-07-27T19:05:33,0.32,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-28,104.3,79.1,94.6,99.5,78.9,90.7,38.4,14.4,0,0,0,,0,0,22.4,11.4,22.6,1011.3,1,6.2,321.5,27.8,10,10,2023-07-28T05:33:56,2023-07-28T19:04:59,0.35,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-29,104.1,87.8,96.6,98.9,84.2,92,37.7,13.3,0,0,0,,0,0,23,16.1,16.6,1010,0,6.2,324.2,27.9,10,10,2023-07-29T05:34:28,2023-07-29T19:04:23,0.39,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-30,107.6,75.5,94.7,101.8,75.5,90.6,35,13.1,0,0,0,,0,0,17,13.9,112.1,1008.4,1.3,6.2,324.5,27.9,10,10,2023-07-30T05:35:00,2023-07-30T19:03:47,0.42,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-07-31,109.4,78.8,97,104.5,78.8,92.8,37.6,13.1,0,0,0,,0,0,25.3,16.1,166.2,1007.6,10.2,6.2,317.2,27.4,10,10,2023-07-31T05:35:32,2023-07-31T19:03:09,0.45,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-01,107.6,80.4,96.9,103.3,79.2,93,42.2,15.9,0,0,0,,0,0,23.5,11.4,357.3,1008.4,0,6.2,321.2,27.7,10,10,2023-08-01T05:36:04,2023-08-01T19:02:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-02,105.8,91,98.3,101.6,87.1,94,41.6,14.5,0,0,0,,0,0,25.9,16.1,357.7,1010.9,0,6.2,320.5,27.7,10,10,2023-08-02T05:36:36,2023-08-02T19:01:50,0.52,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-03,104,87.8,96.4,99.5,84.3,92.1,40.9,15,0,0,0,,0,0,21.9,18.3,2.8,1012,0,6.2,321.2,27.7,10,10,2023-08-03T05:37:08,2023-08-03T19:01:08,0.55,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-04,105.8,79.1,95.2,100.3,79.1,91.1,39.8,15.3,0,0,0,,0,0,21.3,16.1,344,1011.5,0,6.2,321,27.7,10,10,2023-08-04T05:37:40,2023-08-04T19:00:26,0.59,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-05,104,77,94,99.8,77,90.3,41.3,16.7,0,0,0,,0,0,18.6,13.9,16.8,1011.5,0,6.2,324.4,27.8,10,10,2023-08-05T05:38:12,2023-08-05T18:59:42,0.62,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-06,104,75.2,92.8,99.5,75.2,89.4,40.7,16.9,0,0,0,,0,0,17.7,11.4,9.9,1012.5,0,6.2,323,27.7,10,10,2023-08-06T05:38:44,2023-08-06T18:58:58,0.66,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-07,102.5,82.7,94,97.5,80.3,89.7,38,14.6,0,0,0,,0,0,21.7,11.4,353.3,1012,0,6.2,324.8,27.9,10,10,2023-08-07T05:39:16,2023-08-07T18:58:12,0.69,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-08,102.2,76.8,92.9,96.9,76.8,89,37.1,14.5,0,0,0,,0,0,23.5,16.1,337.7,1010.5,0,6.2,325.8,28.1,10,10,2023-08-08T05:39:47,2023-08-08T18:57:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-09,104,73.5,93.1,99.2,73.5,89.4,38.3,15.4,0,0,0,,0,0,17.9,13.9,59.6,1011.8,1.1,6.2,319.6,27.6,10,10,2023-08-09T05:40:19,2023-08-09T18:56:37,0.76,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-10,105.8,80.6,94.7,100.8,79,90.7,40,15.8,0,0,0,,0,0,18.8,11.4,75.2,1013,8.7,6.2,309.3,26.6,10,10,2023-08-10T05:40:50,2023-08-10T18:55:48,0.79,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-11,107.6,76.8,94.5,102.5,76.8,90.8,39.9,15.6,0,0,0,,0,0,19.9,11.4,76.9,1012.5,25.8,5.9,287.1,24.9,10,10,2023-08-11T05:41:21,2023-08-11T18:54:58,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-12,102.3,86.3,93.5,99.9,83.2,90.8,49.6,23,0,0,0,,0,0,22.8,13.9,256.7,1012.3,38.7,5.4,247.6,21.5,9,10,2023-08-12T05:41:52,2023-08-12T18:54:08,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-13,107.6,82.4,96.5,104.8,81.5,93.8,49.9,22.6,0,0,0,,0,0,19.5,13.9,76.5,1011.8,38.5,6.2,267,23.3,9,10,2023-08-13T05:42:23,2023-08-13T18:53:16,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-14,109.5,82.2,97.5,104.2,80.2,93,39.4,14.1,0,0,0,,0,0,24.2,11.4,34.9,1012.7,8.8,6.2,311.7,27,10,10,2023-08-14T05:42:54,2023-08-14T18:52:23,0.93,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-15,109,77.3,95.9,103,77.3,91.6,35.8,12.8,0,0,0,,0,0,28.9,20.8,13.7,1011.9,0.1,6.2,317.6,27.5,10,10,2023-08-15T05:43:25,2023-08-15T18:51:29,0.96,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-16,109.2,76.6,95.2,103.9,76.6,91.4,36.4,13.4,0,0,0,,0,0,21.5,11.4,52.5,1010.3,4.7,6.2,311.8,26.8,10,10,2023-08-16T05:43:55,2023-08-16T18:50:35,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-17,107.6,75.5,95.4,102.1,75.5,91.2,34.3,12.2,0,0,0,,0,0,18.6,16.1,305.6,1010.1,8.6,6.2,305.8,26.5,10,10,2023-08-17T05:44:25,2023-08-17T18:49:39,0.03,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-18,107.6,78.6,95.1,102.1,78.6,91.1,36.8,13.5,0,0,0,,0,0,23,18.3,12,1010.4,1.1,6.2,318.3,27.4,10,10,2023-08-18T05:44:56,2023-08-18T18:48:43,0.07,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-19,105.9,85.6,96.7,103.2,82.8,93.3,45.1,17.6,0,0,0,,0,0,25.5,13.9,45.1,1011.5,16.9,6.1,308.9,26.7,10,10,2023-08-19T05:45:26,2023-08-19T18:47:46,0.1,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-20,107.6,78.8,95.6,102.1,78.8,91.7,42.3,17.3,0,0,0,,0,0,24.6,20.8,57.1,1012,1.3,6.2,315,27.2,10,10,2023-08-20T05:45:55,2023-08-20T18:46:48,0.14,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-21,107.7,75,94.8,102.1,75,90.8,35.2,13,0,0,0,,0,0,23.5,16.1,99.1,1011.9,0,6.2,314.9,27.2,10,10,2023-08-21T05:46:25,2023-08-21T18:45:49,0.17,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-22,107.6,77,95.4,103.3,77,91.6,38.8,14.7,0,0,0,,0,0,23.3,13.9,44.4,1012.2,28.3,6.2,273.6,23.6,9,10,2023-08-22T05:46:54,2023-08-22T18:44:50,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-23,108.9,76.8,95.1,103,76.8,91,37.2,14.2,0,0,0,,0,0,24.4,11.4,94.9,1012.1,18.4,6.2,307.8,26.8,10,10,2023-08-23T05:47:24,2023-08-23T18:43:50,0.24,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-24,108.1,80.6,97,102.9,79.1,92.8,39.9,14.7,0,0,0,,0,0,17.4,9.2,53,1012.4,11.9,6.2,283.4,24.5,9,10,2023-08-24T05:47:53,2023-08-24T18:42:49,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-25,109.4,78.8,96.6,104.1,78.8,92.5,38.4,13.8,0,0,0,,0,0,20.4,11.4,358.7,1011.3,14.8,6.2,302.5,26.2,10,10,2023-08-25T05:48:22,2023-08-25T18:41:47,0.31,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-26,109.4,80.1,97.4,103.7,79.1,93.3,40.8,15.2,0,0,0,,0,0,17.7,11.4,1.7,1011,1.1,6.2,305.1,26.3,10,10,2023-08-26T05:48:51,2023-08-26T18:40:45,0.34,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-27,109.4,84.2,96.7,104.5,81.4,92.6,42.2,15.9,0,0,0,,0,0,21.5,13.9,29.1,1011.1,5.8,6.2,301.7,26.1,10,10,2023-08-27T05:49:19,2023-08-27T18:39:42,0.37,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-28,102.2,78.8,92.8,98.8,78.8,89.5,44.1,19,0,0,0,,0,0,26.8,11.4,11.3,1010.5,5.9,6.2,298.1,25.9,10,10,2023-08-28T05:49:48,2023-08-28T18:38:39,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-29,96.8,80.6,88.5,93.1,79.1,85.5,44.7,22.1,0,0,0,,0,0,21.3,13.9,20.6,1010.5,0,6.2,303.1,26.2,10,10,2023-08-29T05:50:16,2023-08-29T18:37:35,0.44,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-30,98.6,75.5,88.6,94.9,75.5,86,46.5,24.1,0,0,0,,0,0,20.6,9.2,52.8,1012.8,0.1,6.2,300.7,26.1,10,10,2023-08-30T05:50:44,2023-08-30T18:36:30,0.48,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-08-31,100.4,80.2,90.6,97,79.5,87.7,46.6,22.7,0,0,0,,0,0,18.3,9.2,34.6,1016.1,12.1,6.2,298.8,26,10,10,2023-08-31T05:51:12,2023-08-31T18:35:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-09-01,102.2,80.2,91.9,97.8,79,88.4,41.9,18.3,0,0,0,,0,0,23,13.9,3.5,1016.2,4.6,6.2,297.4,25.6,10,10,2023-09-01T05:51:40,2023-09-01T18:34:20,0.54,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-09-02,102.5,76.6,91,97.5,76.6,87.5,38.9,16.7,0,0,0,,0,0,20.8,18.3,20.3,1015,0.3,6.2,299.3,26,10,10,2023-09-02T05:52:08,2023-09-02T18:33:14,0.58,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-09-03,104,73,91,98.9,73,87.6,38.9,16.9,0,0,0,,0,0,16.6,11.4,123.8,1013,0,6.2,297,25.5,10,10,2023-09-03T05:52:36,2023-09-03T18:32:07,0.61,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-09-04,103.6,73.7,91.2,99.5,73.7,87.9,37.6,15.5,0,0,0,,0,0,18.8,11.4,150.9,1012.2,0.1,6.2,295.5,25.4,10,10,2023-09-04T05:53:04,2023-09-04T18:31:01,0.64,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
